ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""847.4475""","=""2.4e+08""","=""3.2e-02""",D,"=""2.660939""","=""17.291249""","=""3d6""","=""a 3F""","=""4""","=""3d5.(4F).4p""","=""3G*""","=""5""",9,11,,"=""u45""","=""L11223""",
"=""847.5805""","=""2.8e+08""","=""3.0e-02""",D,"=""0.091608""","=""14.719623""","=""3d6""","=""5D""","=""2""","=""3d5.(4P).4p""","=""5P*""","=""2""",5,5,,"=""T6105""","=""L11223""",
"=""847.6935""","=""1.4e+08""","=""1.8e-02""",D,"=""3.092305""","=""17.718370""","=""3d6""","=""3G""","=""4""","=""3d5.(a 2G).4p""","=""3H*""","=""5""",9,11,,"=""T6105""","=""L11223""",
"=""847.9172""","=""9.e+08""","=""3.1e-02""",D,"=""3.809472""","=""18.431678""","=""3d6""","=""3D""","=""1""","=""3d5.(2S).4p""","=""3P*""","=""0""",3,1,,"=""T6105""","=""L11223""",
"=""847.9210""","=""4.0e+08""","=""4.3e-02""",D,"=""0.115618""","=""14.737759""","=""3d6""","=""5D""","=""1""","=""3d5.(4P).4p""","=""5P*""","=""1""",3,3,,"=""T6105""","=""L11223""",
"=""847.9936""","=""2.6e+08""","=""3.6e-02""",D,"=""2.690431""","=""17.311320""","=""3d6""","=""a 3F""","=""3""","=""3d5.(4F).4p""","=""3G*""","=""4""",7,9,,"=""u45""","=""L11223""",
"=""848.0732""","=""2.7e+07""","=""2.9e-03""",D,"=""3.092305""","=""17.711821""","=""3d6""","=""3G""","=""4""","=""3d5.(a 2G).4p""","=""3H*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""848.6027""","=""1.7e+08""","=""6.e-02""",D,"=""0.12736""","=""14.737759""","=""3d6""","=""5D""","=""0""","=""3d5.(4P).4p""","=""5P*""","=""1""",1,3,,"=""T6105""","=""L11223""",
"=""848.7286""","=""1.9e+08""","=""2.9e-02""",D,"=""2.709933""","=""17.318159""","=""3d6""","=""a 3F""","=""2""","=""3d5.(4F).4p""","=""3G*""","=""3""",5,7,,"=""T6105""","=""L11223""",
"=""848.8779""","=""3.0e+07""","=""2.7e-03""",D,"=""2.516952""","=""17.122610""","=""3d6""","=""3H""","=""5""","=""3d5.(2H).4p""","=""3G*""","=""4""",11,9,,"=""T6105""","=""L11223""",
"=""848.9739""","=""8.e+07""","=""1.4e-02""",D,"=""0.115618""","=""14.719623""","=""3d6""","=""5D""","=""1""","=""3d5.(4P).4p""","=""5P*""","=""2""",3,5,,"=""T6105""","=""L11223""",
"=""849.5213""","=""1.5e+08""","=""2.1e-02""",D,"=""3.117226""","=""17.711821""","=""3d6""","=""3G""","=""3""","=""3d5.(a 2G).4p""","=""3H*""","=""4""",7,9,,"=""T6105""","=""L11223""",
"=""849.5295""","=""4.3e+07""","=""4.0e-03""",D,"=""2.486052""","=""17.080507""","=""3d6""","=""3H""","=""6""","=""3d5.(2H).4p""","=""3H*""","=""5""",13,11,,"=""T6105""","=""L11223""",
"=""851.1821""","=""1.4e+08""","=""5.e-02""",D,"=""2.62947""","=""17.195592""","=""3d6""","=""a 3P""","=""0""","=""3d5.(a 2D).4p""","=""1P*""","=""1""",1,3,,"=""T6105""","=""L11223""",
"=""851.3320""","=""3.2e+08""","=""3.4e-02""",D,"=""2.516952""","=""17.080507""","=""3d6""","=""3H""","=""5""","=""3d5.(2H).4p""","=""3H*""","=""5""",11,11,,"=""u45""","=""L11223""",
"=""851.8415""","=""6.e+08""","=""4.6e-02""",D,"=""3.117226""","=""17.672069""","=""3d6""","=""3G""","=""3""","=""3d5.(4F).4p""","=""3F*""","=""2""",7,5,,"=""u45""","=""L11223""",
"=""852.6468""","=""6.e+07""","=""8.e-03""",D,"=""2.539410""","=""17.080507""","=""3d6""","=""3H""","=""4""","=""3d5.(2H).4p""","=""3H*""","=""5""",9,11,,"=""T6105""","=""L11223""",
"=""853.4559""","=""9.e+07""","=""9.e-03""",D,"=""3.117226""","=""17.644537""","=""3d6""","=""3G""","=""3""","=""3d5.(4F).4p""","=""3F*""","=""3""",7,7,,"=""T6105""","=""L11223""",
"=""853.9282""","=""9.e+07""","=""1.0e-02""",D,"=""3.092305""","=""17.611581""","=""3d6""","=""3G""","=""4""","=""3d5.(4F).4p""","=""3F*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""854.0745""","=""8.e+07""","=""1.1e-02""",D,"=""0.054081""","=""14.570870""","=""3d6""","=""5D""","=""3""","=""3d5.(4P).4p""","=""5D*""","=""4""",7,9,,"=""T6105""","=""L11223""",
"=""854.3625""","=""4.0e+08""","=""4.4e-02""",D,"=""2.539410""","=""17.051306""","=""3d6""","=""3H""","=""4""","=""3d5.(2H).4p""","=""3H*""","=""4""",9,9,,"=""u45""","=""L11223""",
"=""854.5357""","=""2.6e+08""","=""3.4e-02""",D,"=""6.233453""","=""20.742408""","=""3d6""","=""b 3F""","=""4""","=""3d5.(b 2G).4p""","=""3G*""","=""5""",9,11,,"=""u45""","=""L11223""",
"=""854.8408""","=""1.7e+07""","=""2.2e-03""",D,"=""3.044858""","=""17.548634""","=""3d6""","=""3G""","=""5""","=""3d5.(2H).4p""","=""1I*""","=""6""",11,13,,"=""T6105""","=""L11223""",
"=""855.2040""","=""1.7e+08""","=""1.9e-02""",D,"=""6.233453""","=""20.731069""","=""3d6""","=""b 3F""","=""4""","=""3d5.(b 2G).4p""","=""3G*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""855.2873""","=""7.e+07""","=""1.1e-02""",D,"=""3.808296""","=""18.304501""","=""3d6""","=""3D""","=""2""","=""3d5.(b 2F).4p""","=""3D*""","=""3""",5,7,,"=""T6105""","=""L11223""",
"=""855.3424""","=""1.5e+08""","=""2.2e-02""",D,"=""6.235798""","=""20.731069""","=""3d6""","=""b 3F""","=""3""","=""3d5.(b 2G).4p""","=""3G*""","=""4""",7,9,,"=""T6105""","=""L11223""",
"=""855.4274""","=""3.7e+07""","=""6.e-03""",D,"=""6.222143""","=""20.715974""","=""3d6""","=""b 3F""","=""2""","=""3d5.(b 2G).4p""","=""3G*""","=""3""",5,7,,"=""T6105""","=""L11223""",
"=""855.4423""","=""4.1e+08""","=""4.5e-02""",D,"=""3.808296""","=""18.301874""","=""3d6""","=""3D""","=""2""","=""3d5.(b 2F).4p""","=""3D*""","=""2""",5,5,,"=""T6105""","=""L11223""",
"=""855.5117""","=""9.e+07""","=""1.7e-02""",D,"=""3.809472""","=""18.301874""","=""3d6""","=""3D""","=""1""","=""3d5.(b 2F).4p""","=""3D*""","=""2""",3,5,,"=""T6105""","=""L11223""",
"=""855.7498""","=""5.e+07""","=""9.e-03""",D,"=""2.565000""","=""17.053369""","=""3d6""","=""a 3P""","=""1""","=""3d5.(4F).4p""","=""5D*""","=""2""",3,5,,"=""T6105""","=""L11223""",
"=""855.8690""","=""3.0e+08""","=""2.0e-02""",D,"=""3.808296""","=""18.294648""","=""3d6""","=""3D""","=""2""","=""3d5.(b 2F).4p""","=""3D*""","=""1""",5,3,,"=""T6105""","=""L11223""",
"=""855.9385""","=""4.1e+08""","=""4.5e-02""",D,"=""3.809472""","=""18.294648""","=""3d6""","=""3D""","=""1""","=""3d5.(b 2F).4p""","=""3D*""","=""1""",3,3,,"=""T6105""","=""L11223""",
"=""856.0954""","=""3.4e+07""","=""2.9e-03""",D,"=""6.233453""","=""20.715974""","=""3d6""","=""b 3F""","=""4""","=""3d5.(b 2G).4p""","=""3G*""","=""3""",9,7,,"=""T6105""","=""L11223""",
"=""856.2340""","=""3.9e+08""","=""4.3e-02""",D,"=""6.235798""","=""20.715974""","=""3d6""","=""b 3F""","=""3""","=""3d5.(b 2G).4p""","=""3G*""","=""3""",7,7,,"=""u45""","=""L11223""",
"=""856.4806""","=""2.0e+08""","=""1.5e-02""",D,"=""3.825866""","=""18.301874""","=""3d6""","=""3D""","=""3""","=""3d5.(b 2F).4p""","=""3D*""","=""2""",7,5,,"=""T6105""","=""L11223""",
"=""856.8447""","=""9.e+07""","=""7.e-03""",D,"=""6.235798""","=""20.705654""","=""3d6""","=""b 3F""","=""3""","=""3d5.(b 2G).4p""","=""3F*""","=""2""",7,5,,"=""T6105""","=""L11223""",
"=""857.3930""","=""1.5e+08""","=""1.7e-02""",D,"=""0.054081""","=""14.514684""","=""3d6""","=""5D""","=""3""","=""3d5.(4P).4p""","=""5D*""","=""3""",7,7,,"=""T6105""","=""L11223""",
"=""857.6568""","=""5.e+07""","=""6.e-03""",D,"=""5.318460""","=""19.774614""","=""3d6""","=""1F""","=""3""","=""3d5.(b 2D).4p""","=""1F*""","=""3""",7,7,,"=""T6105""","=""L11223""",
"=""857.6868""","=""2.6e+08""","=""3.5e-02""",D,"=""2.660939""","=""17.116589""","=""3d6""","=""a 3F""","=""4""","=""3d5.(2H).4p""","=""3G*""","=""5""",9,11,,"=""u45""","=""L11223""",
"=""858.2875""","=""5.e+08""","=""6.e-02""",D,"=""9.552322""","=""23.997855""","=""3d6""","=""b 1D""","=""2""","=""3d5.(c 2D).4p""","=""1D*""","=""2""",5,5,,"=""u45""","=""L11223""",
"=""858.5492""","=""6.e+07""","=""5.e-03""",D,"=""0.000000""","=""14.441129""","=""3d6""","=""5D""","=""4""","=""3d5.(4G).4p""","=""5F*""","=""3""",9,7,,"=""T6105""","=""L11223""",
"=""858.6080""","=""1.6e+08""","=""1.8e-02""",D,"=""0.000000""","=""14.440141""","=""3d6""","=""5D""","=""4""","=""3d5.(4G).4p""","=""5F*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""859.0817""","=""2.1e+08""","=""3.0e-02""",D,"=""2.690431""","=""17.122610""","=""3d6""","=""a 3F""","=""3""","=""3d5.(2H).4p""","=""3G*""","=""4""",7,9,,"=""T6105""","=""L11223""",
"=""859.6170""","=""1.8e+08""","=""2.8e-02""",D,"=""2.709933""","=""17.133123""","=""3d6""","=""a 3F""","=""2""","=""3d5.(2H).4p""","=""3G*""","=""3""",5,7,,"=""T6105""","=""L11223""",
"=""859.6239""","=""1.7e+08""","=""2.6e-02""",D,"=""0.091608""","=""14.514684""","=""3d6""","=""5D""","=""2""","=""3d5.(4P).4p""","=""5D*""","=""3""",5,7,,"=""T6105""","=""L11223""",
"=""859.7207""","=""9.e+08""","=""1.2e-01""",D+,"=""0.000000""","=""14.421451""","=""3d6""","=""5D""","=""4""","=""3d5.(4G).4p""","=""5F*""","=""5""",9,11,,"=""u45""","=""L11223""",
"=""859.7495""","=""2.6e+08""","=""4.1e-02""",D,"=""6.222143""","=""20.643111""","=""3d6""","=""b 3F""","=""2""","=""3d5.(b 2G).4p""","=""3F*""","=""3""",5,7,,"=""T6105""","=""L11223""",
"=""859.8364""","=""7.e+08""","=""1.1e-01""",D+,"=""2.405841""","=""16.825351""","=""3d6""","=""a 3P""","=""2""","=""3d5.(a 2F).4p""","=""3D*""","=""3""",5,7,,"=""u45""","=""L11223""",
"=""860.4243""","=""3.0e+07""","=""2.6e-03""",D,"=""6.233453""","=""20.643111""","=""3d6""","=""b 3F""","=""4""","=""3d5.(b 2G).4p""","=""3F*""","=""3""",9,7,,"=""T6105""","=""L11223""",
"=""860.5643""","=""2.3e+08""","=""2.6e-02""",D,"=""6.235798""","=""20.643111""","=""3d6""","=""b 3F""","=""3""","=""3d5.(b 2G).4p""","=""3F*""","=""3""",7,7,,"=""T6105""","=""L11223""",
"=""861.0758""","=""2.8e+07""","=""2.6e-03""",D,"=""2.486052""","=""16.884808""","=""3d6""","=""3H""","=""6""","=""3d5.(4F).4p""","=""5F*""","=""5""",13,11,,"=""T6105""","=""L11223""",
"=""862.0293""","=""3.5e+08""","=""3.9e-02""",D,"=""0.115618""","=""14.498447""","=""3d6""","=""5D""","=""1""","=""3d5.(4G).4p""","=""5F*""","=""1""",3,3,,"=""T6105""","=""L11223""",
"=""862.6100""","=""1.3e+08""","=""1.9e-02""",D,"=""6.235798""","=""20.608944""","=""3d6""","=""b 3F""","=""3""","=""3d5.(b 2G).4p""","=""3F*""","=""4""",7,9,,"=""T6105""","=""L11223""",
"=""862.7339""","=""3.0e+08""","=""1.0e-01""",D,"=""0.12736""","=""14.498447""","=""3d6""","=""5D""","=""0""","=""3d5.(4G).4p""","=""5F*""","=""1""",1,3,,"=""T6105""","=""L11223""",
"=""863.0023""","=""9.e+07""","=""1.0e-02""",D,"=""2.405841""","=""16.772455""","=""3d6""","=""a 3P""","=""2""","=""3d5.(a 2D).4p""","=""3D*""","=""2""",5,5,,"=""T6105""","=""L11223""",
"=""863.2284""","=""4.8e+08""","=""9.e-02""",D,"=""2.565000""","=""16.927850""","=""3d6""","=""a 3P""","=""1""","=""3d5.(a 2F).4p""","=""3D*""","=""2""",3,5,,"=""u45""","=""L11223""",
"=""863.3057""","=""1.3e+09""","=""9.e-02""",D,"=""4.439007""","=""18.800571""","=""3d6""","=""a 1D""","=""2""","=""3d5.(2S).4p""","=""1P*""","=""1""",5,3,,"=""u45""","=""L11223""",
"=""863.4627""","=""1.1e+08""","=""7.e-03""",D,"=""2.405841""","=""16.764794""","=""3d6""","=""a 3P""","=""2""","=""3d5.(a 2D).4p""","=""3D*""","=""1""",5,3,,"=""T6105""","=""L11223""",
"=""864.4233""","=""1.1e+08""","=""1.1e-02""",D,"=""2.486052""","=""16.829048""","=""3d6""","=""3H""","=""6""","=""3d5.(4F).4p""","=""5G*""","=""5""",13,11,,"=""T6105""","=""L11223""",
"=""864.5759""","=""2.1e+07""","=""2.9e-03""",D,"=""6.233453""","=""20.573917""","=""3d6""","=""b 3F""","=""4""","=""3d5.(b 2G).4p""","=""3H*""","=""5""",9,11,,"=""T6105""","=""L11223""",
"=""867.6504""","=""1.1e+08""","=""1.0e-02""",D,"=""2.516952""","=""16.806602""","=""3d6""","=""3H""","=""5""","=""3d5.(a 2F).4p""","=""3G*""","=""4""",11,9,,"=""T6105""","=""L11223""",
"=""868.4255""","=""1.5e+08""","=""1.7e-02""",D,"=""2.660939""","=""16.937833""","=""3d6""","=""a 3F""","=""4""","=""3d5.(a 2F).4p""","=""3F*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""868.4703""","=""1.4e+08""","=""9.e-03""",D,"=""2.405841""","=""16.682001""","=""3d6""","=""a 3P""","=""2""","=""3d5.(a 2D).4p""","=""3P*""","=""1""",5,3,,"=""T6105""","=""L11223""",
"=""868.8315""","=""1.9e+08""","=""2.2e-02""",D,"=""2.690431""","=""16.960654""","=""3d6""","=""a 3F""","=""3""","=""3d5.(a 2F).4p""","=""3F*""","=""3""",7,7,,"=""T6105""","=""L11223""",
"=""869.4439""","=""1.9e+07""","=""2.1e-03""",D,"=""2.516952""","=""16.777125""","=""3d6""","=""3H""","=""5""","=""3d5.(a 2F).4p""","=""3G*""","=""5""",11,11,,"=""T6105""","=""L11223""",
"=""870.0205""","=""3.4e+07""","=""5.e-03""",D,"=""2.709933""","=""16.960654""","=""3d6""","=""a 3F""","=""2""","=""3d5.(a 2F).4p""","=""3F*""","=""3""",5,7,,"=""T6105""","=""L11223""",
"=""870.0440""","=""1.5e+08""","=""1.7e-02""",D,"=""2.709933""","=""16.960270""","=""3d6""","=""a 3F""","=""2""","=""3d5.(a 2F).4p""","=""3F*""","=""2""",5,5,,"=""T6105""","=""L11223""",
"=""870.2232""","=""7.e+07""","=""1.0e-02""",D,"=""2.690431""","=""16.937833""","=""3d6""","=""a 3F""","=""3""","=""3d5.(a 2F).4p""","=""3F*""","=""4""",7,9,,"=""T6105""","=""L11223""",
"=""870.6170""","=""6.e+08""","=""7.e-02""",D,"=""2.405841""","=""16.646799""","=""3d6""","=""a 3P""","=""2""","=""3d5.(a 2D).4p""","=""3P*""","=""2""",5,5,,"=""u45""","=""L11223""",
"=""871.9605""","=""9.e+07""","=""1.0e-02""",D,"=""3.092305""","=""17.311320""","=""3d6""","=""3G""","=""4""","=""3d5.(4F).4p""","=""3G*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""872.0278""","=""1.8e+08""","=""2.1e-02""",D,"=""2.709933""","=""16.927850""","=""3d6""","=""a 3F""","=""2""","=""3d5.(a 2F).4p""","=""3D*""","=""2""",5,5,,"=""T6105""","=""L11223""",
"=""872.4300""","=""3.8e+07""","=""3.1e-03""",D,"=""3.117226""","=""17.328590""","=""3d6""","=""3G""","=""3""","=""3d5.(a 2F).4p""","=""1D*""","=""2""",7,5,,"=""T6105""","=""L11223""",
"=""873.0708""","=""9.e+07""","=""1.1e-02""",D,"=""3.117226""","=""17.318159""","=""3d6""","=""3G""","=""3""","=""3d5.(4F).4p""","=""3G*""","=""3""",7,7,,"=""T6105""","=""L11223""",
"=""873.1408""","=""2.1e+08""","=""2.4e-02""",D,"=""2.565000""","=""16.764794""","=""3d6""","=""a 3P""","=""1""","=""3d5.(a 2D).4p""","=""3D*""","=""1""",3,3,,"=""T6105""","=""L11223""",
"=""873.4607""","=""1.1e+09""","=""1.1e-01""",D+,"=""3.763649""","=""17.958243""","=""3d6""","=""1I""","=""6""","=""3d5.(2H).4p""","=""1H*""","=""5""",13,11,,"=""u45""","=""L11223""",
"=""874.1226""","=""7.e+08""","=""2.6e-02""",D,"=""2.565000""","=""16.748846""","=""3d6""","=""a 3P""","=""1""","=""3d5.(a 2D).4p""","=""3P*""","=""0""",3,1,,"=""T6105""","=""L11223""",
"=""874.9330""","=""7.8e+01""","=""""",D+,"=""3.044858""","=""17.215567""","=""3d6""","=""3G""","=""5""","=""3d5.(c 2D).4s""","=""3D""","=""3""",11,7,E2,"=""u45""","=""""",
"=""875.0934""","=""2.3e+07""","=""3.2e-03""",D,"=""2.660939""","=""16.829048""","=""3d6""","=""a 3F""","=""4""","=""3d5.(4F).4p""","=""5G*""","=""5""",9,11,,"=""T6105""","=""L11223""",
"=""875.4200""","=""5.8e+08""","=""5.6e-02""",D+,"=""3.763649""","=""17.926474""","=""3d6""","=""1I""","=""6""","=""3d5.(a 2G).4p""","=""1H*""","=""5""",13,11,,"=""u45""","=""L11223""",
"=""876.4820""","=""1.0e+08""","=""1.2e-02""",D,"=""2.660939""","=""16.806602""","=""3d6""","=""a 3F""","=""4""","=""3d5.(a 2F).4p""","=""3G*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""876.5608""","=""1.3e+08""","=""1.5e-02""",D,"=""3.829400""","=""17.973792""","=""3d6""","=""a 1G""","=""4""","=""3d5.(b 2F).4p""","=""3F*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""877.1482""","=""2.3e+07""","=""2.7e-03""",D,"=""2.690431""","=""16.825351""","=""3d6""","=""a 3F""","=""3""","=""3d5.(a 2F).4p""","=""3D*""","=""3""",7,7,,"=""T6105""","=""L11223""",
"=""877.6543""","=""8.2e+01""","=""""",D+,"=""3.092305""","=""17.219074""","=""3d6""","=""3G""","=""4""","=""3d5.(c 2D).4s""","=""3D""","=""2""",9,5,E2,"=""u45""","=""""",
"=""878.1274""","=""2.4e+07""","=""2.8e-03""",D,"=""2.539410""","=""16.658568""","=""3d6""","=""3H""","=""4""","=""3d5.(a 2F).4p""","=""1G*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""878.2616""","=""2.0e+08""","=""2.3e-02""",D,"=""2.565000""","=""16.682001""","=""3d6""","=""a 3P""","=""1""","=""3d5.(a 2D).4p""","=""3P*""","=""1""",3,3,,"=""T6105""","=""L11223""",
"=""878.3134""","=""8.e+07""","=""1.3e-02""",D,"=""3.808296""","=""17.924464""","=""3d6""","=""3D""","=""2""","=""3d5.(b 2F).4p""","=""3F*""","=""3""",5,7,,"=""T6105""","=""L11223""",
"=""878.9175""","=""5.e+07""","=""1.0e-02""",D,"=""3.809472""","=""17.915937""","=""3d6""","=""3D""","=""1""","=""3d5.(b 2F).4p""","=""3F*""","=""2""",3,5,,"=""T6105""","=""L11223""",
"=""878.9476""","=""1.0e+02""","=""""",D+,"=""3.117226""","=""17.223209""","=""3d6""","=""3G""","=""3""","=""3d5.(c 2D).4s""","=""3D""","=""1""",7,3,E2,"=""u45""","=""""",
"=""880.0099""","=""1.1e+08""","=""1.0e-02""",D,"=""2.660939""","=""16.749894""","=""3d6""","=""a 3F""","=""4""","=""3d5.(4F).4p""","=""5G*""","=""3""",9,7,,"=""T6105""","=""L11223""",
"=""880.4431""","=""6.e+08""","=""5.0e-02""",D,"=""2.690431""","=""16.772455""","=""3d6""","=""a 3F""","=""3""","=""3d5.(a 2D).4p""","=""3D*""","=""2""",7,5,,"=""u45""","=""L11223""",
"=""881.0871""","=""4.9e+08""","=""5.7e-02""",D+,"=""3.044858""","=""17.116589""","=""3d6""","=""3G""","=""5""","=""3d5.(2H).4p""","=""3G*""","=""5""",11,11,,"=""u45""","=""L11223""",
"=""881.2549""","=""3.8e+07""","=""6.e-03""",D,"=""3.825866""","=""17.894916""","=""3d6""","=""3D""","=""3""","=""3d5.(b 2F).4p""","=""1G*""","=""4""",7,9,,"=""T6105""","=""L11223""",
"=""881.4763""","=""2.3e+08""","=""2.6e-02""",D,"=""3.829400""","=""17.894916""","=""3d6""","=""a 1G""","=""4""","=""3d5.(b 2F).4p""","=""1G*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""881.6640""","=""3.7e+07""","=""4.3e-03""",D,"=""2.709933""","=""16.772455""","=""3d6""","=""a 3F""","=""2""","=""3d5.(a 2D).4p""","=""3D*""","=""2""",5,5,,"=""T6105""","=""L11223""",
"=""882.1446""","=""5.e+08""","=""3.7e-02""",D,"=""2.709933""","=""16.764794""","=""3d6""","=""a 3F""","=""2""","=""3d5.(a 2D).4p""","=""3D*""","=""1""",5,3,,"=""T6105""","=""L11223""",
"=""882.2910""","=""7.e+07""","=""2.5e-02""",D,"=""2.62947""","=""16.682001""","=""3d6""","=""a 3P""","=""0""","=""3d5.(a 2D).4p""","=""3P*""","=""1""",1,3,,"=""T6105""","=""L11223""",
"=""883.0268""","=""2.4e+07""","=""2.2e-03""",D,"=""3.092305""","=""17.133123""","=""3d6""","=""3G""","=""4""","=""3d5.(2H).4p""","=""3G*""","=""3""",9,7,,"=""T6105""","=""L11223""",
"=""883.0928""","=""2.5e+08""","=""2.1e-02""",D,"=""2.690431""","=""16.730201""","=""3d6""","=""a 3F""","=""3""","=""3d5.(4F).4p""","=""5G*""","=""2""",7,5,,"=""T6105""","=""L11223""",
"=""883.6886""","=""4.1e+08""","=""4.8e-02""",D,"=""3.092305""","=""17.122610""","=""3d6""","=""3G""","=""4""","=""3d5.(2H).4p""","=""3G*""","=""4""",9,9,,"=""u45""","=""L11223""",
"=""884.2606""","=""9.e+08""","=""8.e-02""",D+,"=""7.094525""","=""21.115753""","=""3d6""","=""b 1G""","=""4""","=""3d5.(b 2G).4p""","=""1F*""","=""3""",9,7,,"=""u45""","=""L11223""",
"=""884.5969""","=""4.1e+08""","=""4.8e-02""",D,"=""3.117226""","=""17.133123""","=""3d6""","=""3G""","=""3""","=""3d5.(2H).4p""","=""3G*""","=""3""",7,7,,"=""u45""","=""L11223""",
"=""885.2302""","=""1.6e+07""","=""1.9e-03""",D,"=""3.763649""","=""17.769521""","=""3d6""","=""1I""","=""6""","=""3d5.(a 2G).4p""","=""3H*""","=""6""",13,13,,"=""T6105""","=""L11223""",
"=""887.3718""","=""2.3e+08""","=""1.6e-02""",D,"=""2.709933""","=""16.682001""","=""3d6""","=""a 3F""","=""2""","=""3d5.(a 2D).4p""","=""3P*""","=""1""",5,3,,"=""T6105""","=""L11223""",
"=""888.7818""","=""3.4e+07""","=""3.4e-03""",D,"=""2.486052""","=""16.435954""","=""3d6""","=""3H""","=""6""","=""3d5.(2I).4p""","=""3H*""","=""5""",13,11,,"=""T6105""","=""L11223""",
"=""889.0088""","=""2.4e+07""","=""2.4e-03""",D,"=""2.516952""","=""16.463293""","=""3d6""","=""3H""","=""5""","=""3d5.(a 2D).4p""","=""3F*""","=""4""",11,9,,"=""T6105""","=""L11223""",
"=""890.7550""","=""6.2e+08""","=""7.e-02""",D+,"=""2.516952""","=""16.435954""","=""3d6""","=""3H""","=""5""","=""3d5.(2I).4p""","=""3H*""","=""5""",11,11,,"=""u45""","=""L11223""",
"=""891.1759""","=""7.6e+08""","=""9.e-02""",D+,"=""2.486052""","=""16.398479""","=""3d6""","=""3H""","=""6""","=""3d5.(2I).4p""","=""3H*""","=""6""",13,13,,"=""u45""","=""L11223""",
"=""892.4075""","=""9.e+08""","=""1.0e-01""",D+,"=""7.094525""","=""20.987751""","=""3d6""","=""b 1G""","=""4""","=""3d5.(b 2G).4p""","=""1G*""","=""4""",9,9,,"=""u45""","=""L11223""",
"=""892.4237""","=""1.6e+08""","=""1.6e-02""",D,"=""3.044858""","=""16.937833""","=""3d6""","=""3G""","=""5""","=""3d5.(a 2F).4p""","=""3F*""","=""4""",11,9,,"=""T6105""","=""L11223""",
"=""893.1021""","=""5.e+07""","=""6.e-03""",D,"=""3.829400""","=""17.711821""","=""3d6""","=""a 1G""","=""4""","=""3d5.(a 2G).4p""","=""3H*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""894.0083""","=""1.9e+08""","=""1.7e-02""",D,"=""3.092305""","=""16.960654""","=""3d6""","=""3G""","=""4""","=""3d5.(a 2F).4p""","=""3F*""","=""3""",9,7,,"=""T6105""","=""L11223""",
"=""894.3793""","=""3.0e+07""","=""6.e-03""",D,"=""3.809472""","=""17.672069""","=""3d6""","=""3D""","=""1""","=""3d5.(4F).4p""","=""3F*""","=""2""",3,5,,"=""T6105""","=""L11223""",
"=""895.6426""","=""1.3e+08""","=""1.1e-02""",D,"=""3.117226""","=""16.960270""","=""3d6""","=""3G""","=""3""","=""3d5.(a 2F).4p""","=""3F*""","=""2""",7,5,,"=""T6105""","=""L11223""",
"=""896.0830""","=""2.8e+07""","=""5.e-03""",D,"=""3.808296""","=""17.644537""","=""3d6""","=""3D""","=""2""","=""3d5.(4F).4p""","=""3F*""","=""3""",5,7,,"=""T6105""","=""L11223""",
"=""896.2622""","=""9.e+01""","=""""",D+,"=""3.829400""","=""17.662873""","=""3d6""","=""a 1G""","=""4""","=""3d5.(c 2D).4s""","=""1D""","=""2""",9,5,E2,"=""u45""","=""""",
"=""896.3896""","=""1.1e+08""","=""1.6e-02""",D,"=""7.094525""","=""20.926033""","=""3d6""","=""b 1G""","=""4""","=""3d5.(b 2G).4p""","=""1H*""","=""5""",9,11,,"=""T6105""","=""L11223""",
"=""897.2017""","=""6.7e+01""","=""""",D+,"=""2.405841""","=""16.224830""","=""3d6""","=""a 3P""","=""2""","=""3d5.(2P).4s""","=""3P""","=""1""",5,3,E2,"=""u45""","=""""",
"=""897.2412""","=""3.9e+01""","=""""",D+,"=""2.405841""","=""16.224221""","=""3d6""","=""a 3P""","=""2""","=""3d5.(2P).4s""","=""3P""","=""2""",5,5,E2,"=""u45""","=""""",
"=""899.3672""","=""3.1e+07""","=""5.e-03""",D,"=""3.825866""","=""17.611581""","=""3d6""","=""3D""","=""3""","=""3d5.(4F).4p""","=""3F*""","=""4""",7,9,,"=""T6105""","=""L11223""",
"=""899.4148""","=""5.2e+08""","=""6.3e-02""",D+,"=""3.763649""","=""17.548634""","=""3d6""","=""1I""","=""6""","=""3d5.(2H).4p""","=""1I*""","=""6""",13,13,,"=""u45""","=""L11223""",
"=""899.4667""","=""3.4e+07""","=""4.1e-03""",D,"=""3.044858""","=""16.829048""","=""3d6""","=""3G""","=""5""","=""3d5.(4F).4p""","=""5G*""","=""5""",11,11,,"=""T6105""","=""L11223""",
