ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""380.8838""","=""1.8e+09""","=""2.8e-02""",C,"=""3.32802""","=""35.879730""","=""3d4""","=""3F2""","=""3""","=""3d3.(2D2).4p""","=""3D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""380.9408""","=""4.1e+08""","=""1.09e-02""",C,"=""3.09122""","=""35.638065""","=""3d4""","=""3H""","=""4""","=""3d3.(2H).4p""","=""3I*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""381.1471""","=""3.4e+08""","=""5.8e-03""",C,"=""3.73778""","=""36.267001""","=""3d4""","=""3G""","=""4""","=""3d3.(2H).4p""","=""3G*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""381.2669""","=""1.9e+09""","=""4.2e-02""",C,"=""3.73778""","=""36.256778""","=""3d4""","=""3G""","=""4""","=""3d3.(2H).4p""","=""3G*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""381.3666""","=""1.0e+08""","=""2.3e-03""",D,"=""3.12756""","=""35.638065""","=""3d4""","=""3H""","=""5""","=""3d3.(2H).4p""","=""3I*""","=""5""",11,11,,"=""T6653c93""","=""L3625""",
"=""381.4754""","=""7.e+07""","=""2.0e-03""",D,"=""3.73778""","=""36.239008""","=""3d4""","=""3G""","=""4""","=""3d3.(2H).4p""","=""3G*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""381.6783""","=""3.6e+08""","=""6.4e-03""",C,"=""3.77283""","=""36.256778""","=""3d4""","=""3G""","=""5""","=""3d3.(2H).4p""","=""3G*""","=""4""",11,9,,"=""T6653c93""","=""L3625""",
"=""381.8123""","=""2.6e+09""","=""3.5e-02""",C,"=""3.31790""","=""35.790455""","=""3d4""","=""3F2""","=""2""","=""3d3.(2D2).4p""","=""3D*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""381.8872""","=""2.1e+09""","=""4.5e-02""",C,"=""3.77283""","=""36.239008""","=""3d4""","=""3G""","=""5""","=""3d3.(2H).4p""","=""3G*""","=""5""",11,11,,"=""T6653c93""","=""L3625""",
"=""382.5347""","=""2.8e+08""","=""6.2e-03""",C,"=""3.69685""","=""36.108077""","=""3d4""","=""3G""","=""3""","=""3d3.(2D2).4p""","=""1F*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""382.6244""","=""2.0e+09""","=""4.3e-02""",C,"=""5.73936""","=""38.142998""","=""3d4""","=""1D2""","=""2""","=""3d3.(2F).4p""","=""1D*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""382.8268""","=""1.13e+09""","=""2.5e-02""",C,"=""3.09623""","=""35.482730""","=""3d4""","=""3P2""","=""1""","=""3d3.(2P).4p""","=""3S*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""383.4911""","=""5.1e+08""","=""1.6e-02""",C,"=""0.05176""","=""32.382159""","=""3d4""","=""5D""","=""2""","=""3d3.(4F).4p""","=""3D*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""384.0590""","=""8.e+07""","=""1.8e-03""",E,"=""0.09957""","=""32.382159""","=""3d4""","=""5D""","=""3""","=""3d3.(4F).4p""","=""3D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""384.2176""","=""9.3e+08""","=""3.4e-02""",C,"=""0.01766""","=""32.286922""","=""3d4""","=""5D""","=""1""","=""3d3.(4F).4p""","=""3D*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""384.2206""","=""1.6e+08""","=""3.6e-03""",D,"=""3.32802""","=""35.597033""","=""3d4""","=""3F2""","=""3""","=""3d3.(2P).4p""","=""3F*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""384.4147""","=""1.8e+09""","=""3.1e-02""",C,"=""3.34431""","=""35.597033""","=""3d4""","=""3F2""","=""4""","=""3d3.(2P).4p""","=""3F*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""384.4757""","=""9.6e+08""","=""1.3e-02""",C,"=""3.31790""","=""35.565506""","=""3d4""","=""3F2""","=""2""","=""3d3.(4P).4p""","=""3D*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""384.5854""","=""1.11e+09""","=""1.8e-02""",C,"=""3.32802""","=""35.566423""","=""3d4""","=""3F2""","=""3""","=""3d3.(4P).4p""","=""3D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""384.6221""","=""9.2e+08""","=""6.1e-02""",C+,"=""0.00000""","=""32.235326""","=""3d4""","=""5D""","=""0""","=""3d3.(4F).4p""","=""5F*""","=""1""",1,3,,"=""T7423""","=""L3625""",
"=""384.6593""","=""2.1e+08""","=""5.5e-03""",C,"=""3.12756""","=""35.359778""","=""3d4""","=""3H""","=""5""","=""3d3.(2H).4p""","=""3H*""","=""6""",11,13,,"=""T6653c93""","=""L3625""",
"=""384.7068""","=""1.9e+08""","=""7.0e-03""",C,"=""3.09623""","=""35.324464""","=""3d4""","=""3P2""","=""1""","=""3d3.(2P).4p""","=""3D*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""384.8254""","=""2.6e+08""","=""7.0e-03""",C,"=""3.09122""","=""35.309521""","=""3d4""","=""3H""","=""4""","=""3d3.(2H).4p""","=""3H*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""384.8329""","=""3.3e+08""","=""7.e-03""",D,"=""0.01766""","=""32.235326""","=""3d4""","=""5D""","=""1""","=""3d3.(4F).4p""","=""5F*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""384.9569""","=""2.0e+09""","=""5.4e-02""",C,"=""0.15903""","=""32.366324""","=""3d4""","=""5D""","=""4""","=""3d3.(4F).4p""","=""5F*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""384.9738""","=""3.5e+09""","=""7.7e-02""",C,"=""3.09122""","=""35.297100""","=""3d4""","=""3H""","=""4""","=""3d3.(2H).4p""","=""3H*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""385.0310""","=""3.9e+09""","=""5.2e-02""",C,"=""3.28164""","=""35.482730""","=""3d4""","=""3P2""","=""2""","=""3d3.(2P).4p""","=""3S*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""385.0329""","=""9.6e+08""","=""2.8e-02""",C,"=""0.09957""","=""32.300505""","=""3d4""","=""5D""","=""3""","=""3d3.(4F).4p""","=""5F*""","=""4""",7,9,,"=""T6653c93""","=""L3625""",
"=""385.1058""","=""2.2e+08""","=""4.9e-03""",C,"=""3.77283""","=""35.967670""","=""3d4""","=""3G""","=""5""","=""3d3.(2H).4p""","=""1H*""","=""5""",11,11,,"=""T6653c93""","=""L3625""",
"=""385.1080""","=""4.0e+09""","=""8.9e-02""",C,"=""3.16512""","=""35.359778""","=""3d4""","=""3H""","=""6""","=""3d3.(2H).4p""","=""3H*""","=""6""",13,13,,"=""T6653c93""","=""L3625""",
"=""385.2600""","=""3.9e+09""","=""8.7e-02""",C,"=""3.12756""","=""35.309521""","=""3d4""","=""3H""","=""5""","=""3d3.(2H).4p""","=""3H*""","=""5""",11,11,,"=""T6653c93""","=""L3625""",
"=""385.3008""","=""1.6e+08""","=""5.e-03""",D,"=""0.05176""","=""32.230310""","=""3d4""","=""5D""","=""2""","=""3d3.(4F).4p""","=""5F*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""385.4197""","=""4.7e+08""","=""8.2e-03""",C,"=""3.34431""","=""35.512932""","=""3d4""","=""3F2""","=""4""","=""3d3.(4P).4p""","=""3D*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""385.7453""","=""1.4e+09""","=""3.1e-02""",C,"=""0.15903""","=""32.300505""","=""3d4""","=""5D""","=""4""","=""3d3.(4F).4p""","=""5F*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""385.8741""","=""2.4e+09""","=""5.3e-02""",C,"=""0.09957""","=""32.230310""","=""3d4""","=""5D""","=""3""","=""3d3.(4F).4p""","=""5F*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""386.1618""","=""2.3e+09""","=""5.1e-02""",C,"=""0.05176""","=""32.158564""","=""3d4""","=""5D""","=""2""","=""3d3.(4F).4p""","=""5F*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""386.2622""","=""8.9e+08""","=""6.0e-02""",C+,"=""0.00000""","=""32.098458""","=""3d4""","=""5D""","=""0""","=""3d3.(4F).4p""","=""5D*""","=""1""",1,3,,"=""T7423""","=""L3625""",
"=""386.3901""","=""1.8e+09""","=""4.0e-02""",C,"=""6.53801""","=""38.625843""","=""3d4""","=""1F""","=""3""","=""3d3.(2F).4p""","=""1F*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""386.4270""","=""3.5e+08""","=""7.8e-03""",C,"=""3.09623""","=""35.180999""","=""3d4""","=""3P2""","=""1""","=""3d3.(2P).4p""","=""3D*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""386.4747""","=""1.11e+09""","=""2.5e-02""",C,"=""0.01766""","=""32.098458""","=""3d4""","=""5D""","=""1""","=""3d3.(4F).4p""","=""5D*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""386.5282""","=""7.6e+08""","=""2.8e-02""",C,"=""3.09623""","=""35.172599""","=""3d4""","=""3P2""","=""1""","=""3d3.(2D2).4p""","=""3P*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""386.5895""","=""4.8e+08""","=""8.4e-03""",C,"=""0.15903""","=""32.230310""","=""3d4""","=""5D""","=""4""","=""3d3.(4F).4p""","=""5F*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""386.6501""","=""2.4e+08""","=""5.5e-03""",C,"=""3.32802""","=""35.394271""","=""3d4""","=""3F2""","=""3""","=""3d3.(2P).4p""","=""3D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""386.7377""","=""1.8e+09""","=""2.8e-02""",C,"=""0.09957""","=""32.158564""","=""3d4""","=""5D""","=""3""","=""3d3.(4F).4p""","=""5F*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""386.7845""","=""1.8e+09""","=""5.2e-02""",C,"=""0.09957""","=""32.154678""","=""3d4""","=""5D""","=""3""","=""3d3.(4F).4p""","=""5D*""","=""4""",7,9,,"=""T6653c93""","=""L3625""",
"=""386.8467""","=""1.4e+09""","=""2.4e-02""",C,"=""3.34431""","=""35.394271""","=""3d4""","=""3F2""","=""4""","=""3d3.(2P).4p""","=""3D*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""386.8812""","=""6.5e+09""","=""4.9e-02""",C,"=""0.01766""","=""32.06475""","=""3d4""","=""5D""","=""1""","=""3d3.(4F).4p""","=""5D*""","=""0""",3,1,,"=""T6653c93""","=""L3625""",
"=""386.8861""","=""3.6e+09""","=""4.8e-02""",C,"=""0.05176""","=""32.098458""","=""3d4""","=""5D""","=""2""","=""3d3.(4F).4p""","=""5D*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""386.9249""","=""1.08e+08""","=""3.1e-03""",C,"=""6.53801""","=""38.581486""","=""3d4""","=""1F""","=""3""","=""3d3.(2F).4p""","=""1G*""","=""4""",7,9,,"=""T6653c93""","=""L3625""",
"=""387.2028""","=""2.6e+09""","=""8.2e-02""",C,"=""0.05176""","=""32.072245""","=""3d4""","=""5D""","=""2""","=""3d3.(4F).4p""","=""5D*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""387.3712""","=""2.4e+08""","=""5.3e-03""",C,"=""3.31790""","=""35.324464""","=""3d4""","=""3F2""","=""2""","=""3d3.(2P).4p""","=""3D*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""387.4937""","=""1.4e+09""","=""2.2e-02""",C,"=""3.32802""","=""35.324464""","=""3d4""","=""3F2""","=""3""","=""3d3.(2P).4p""","=""3D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""387.5034""","=""4.3e+09""","=""9.7e-02""",C,"=""0.15903""","=""32.154678""","=""3d4""","=""5D""","=""4""","=""3d3.(4F).4p""","=""5D*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""387.6175""","=""2.4e+09""","=""9.0e-02""",C,"=""0.01766""","=""32.003879""","=""3d4""","=""5D""","=""1""","=""3d3.(4F).4p""","=""5D*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""387.7633""","=""2.1e+09""","=""1.41e-01""",C+,"=""2.98250""","=""34.956696""","=""3d4""","=""3P2""","=""0""","=""3d3.(2P).4p""","=""3P*""","=""1""",1,3,,"=""T7423""","=""L3625""",
"=""387.7818""","=""1.4e+09""","=""3.2e-02""",C,"=""0.09957""","=""32.072245""","=""3d4""","=""5D""","=""3""","=""3d3.(4F).4p""","=""5D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""387.9842""","=""1.62e+09""","=""1.10e-01""",C+,"=""0.00000""","=""31.955989""","=""3d4""","=""5D""","=""0""","=""3d3.(4F).4p""","=""3D*""","=""1""",1,3,,"=""T7423""","=""L3625""",
"=""388.0313""","=""1.4e+08""","=""3.2e-03""",C,"=""0.05176""","=""32.003879""","=""3d4""","=""5D""","=""2""","=""3d3.(4F).4p""","=""5D*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""388.3903""","=""2.7e+08""","=""6.2e-03""",C,"=""3.73778""","=""35.660356""","=""3d4""","=""3G""","=""4""","=""3d3.(2D2).4p""","=""3F*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""388.5043""","=""8.6e+08""","=""1.5e-02""",C,"=""0.15903""","=""32.072245""","=""3d4""","=""5D""","=""4""","=""3d3.(4F).4p""","=""5D*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""388.5862""","=""1.6e+08""","=""3.1e-03""",C,"=""3.16512""","=""35.071604""","=""3d4""","=""3H""","=""6""","=""3d3.(2G).4p""","=""1H*""","=""5""",13,11,,"=""T6653c93""","=""L3625""",
"=""388.6127""","=""8.5e+08""","=""1.4e-02""",C,"=""0.09957""","=""32.003879""","=""3d4""","=""5D""","=""3""","=""3d3.(4F).4p""","=""5D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""388.6137""","=""3.5e+08""","=""4.7e-03""",D,"=""0.05176""","=""31.955989""","=""3d4""","=""5D""","=""2""","=""3d3.(4F).4p""","=""3D*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""388.6630""","=""1.4e+08""","=""3.1e-03""",C,"=""3.69685""","=""35.597033""","=""3d4""","=""3G""","=""3""","=""3d3.(2P).4p""","=""3F*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""388.7095""","=""3.4e+09""","=""2.6e-02""",C,"=""3.09623""","=""34.992600""","=""3d4""","=""3P2""","=""1""","=""3d3.(2P).4p""","=""3P*""","=""0""",3,1,,"=""T6653c93""","=""L3625""",
"=""388.7754""","=""2.2e+09""","=""5.0e-02""",C,"=""3.28164""","=""35.172599""","=""3d4""","=""3P2""","=""2""","=""3d3.(2D2).4p""","=""3P*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""388.8172""","=""3.0e+09""","=""5.5e-02""",C,"=""3.77283""","=""35.660356""","=""3d4""","=""3G""","=""5""","=""3d3.(2D2).4p""","=""3F*""","=""4""",11,9,,"=""T6653c93""","=""L3625""",
"=""388.9457""","=""2.9e+08""","=""6.5e-03""",C,"=""3.09122""","=""34.968218""","=""3d4""","=""3H""","=""4""","=""3d3.(2G).4p""","=""1G*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""389.0363""","=""1.07e+09""","=""1.7e-02""",C,"=""3.69685""","=""35.566423""","=""3d4""","=""3G""","=""3""","=""3d3.(4P).4p""","=""3D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""389.1154""","=""1.7e+09""","=""2.3e-02""",C,"=""3.31790""","=""35.180999""","=""3d4""","=""3F2""","=""2""","=""3d3.(2P).4p""","=""3D*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""389.1475""","=""1.3e+09""","=""3.0e-02""",C,"=""3.09623""","=""34.956696""","=""3d4""","=""3P2""","=""1""","=""3d3.(2P).4p""","=""3P*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""389.1623""","=""1.9e+09""","=""3.4e-02""",C,"=""3.73778""","=""35.597033""","=""3d4""","=""3G""","=""4""","=""3d3.(2P).4p""","=""3F*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""389.3416""","=""2.8e+07""","=""5.e-04""",E,"=""3.32802""","=""35.172599""","=""3d4""","=""3F2""","=""3""","=""3d3.(2D2).4p""","=""3P*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""389.3896""","=""2.7e+08""","=""5.0e-03""",C,"=""3.12756""","=""34.968218""","=""3d4""","=""3H""","=""5""","=""3d3.(2G).4p""","=""1G*""","=""4""",11,9,,"=""T6653c93""","=""L3625""",
"=""389.6903""","=""8.e+07""","=""1.9e-03""",E,"=""3.69685""","=""35.512932""","=""3d4""","=""3G""","=""3""","=""3d3.(4P).4p""","=""3D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""390.1069""","=""8.6e+08""","=""5.9e-02""",C+,"=""4.91387""","=""36.695975""","=""3d4""","=""1S2""","=""0""","=""3d3.(2P).4p""","=""1P*""","=""1""",1,3,,"=""T7423""","=""L3625""",
"=""390.1107""","=""2.2e+09""","=""3.6e-02""",C,"=""3.69685""","=""35.478647""","=""3d4""","=""3G""","=""3""","=""3d3.(2D2).4p""","=""3F*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""390.1923""","=""9.2e+08""","=""1.64e-02""",C+,"=""3.73778""","=""35.512932""","=""3d4""","=""3G""","=""4""","=""3d3.(4P).4p""","=""3D*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""390.6229""","=""3.0e+07""","=""7.e-04""",E,"=""5.73936""","=""37.479490""","=""3d4""","=""1D2""","=""2""","=""3d3.(2F).4p""","=""3F*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""390.6936""","=""6.9e+08""","=""1.6e-02""",C,"=""3.28164""","=""35.016019""","=""3d4""","=""3P2""","=""2""","=""3d3.(4P).4p""","=""5S*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""390.7357""","=""7.5e+08""","=""1.3e-02""",C,"=""4.53604""","=""36.267001""","=""3d4""","=""1G2""","=""4""","=""3d3.(2H).4p""","=""3G*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""390.7783""","=""5.6e+08""","=""1.00e-02""",C,"=""3.09122""","=""34.818723""","=""3d4""","=""3H""","=""4""","=""3d3.(2G).4p""","=""3F*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""391.0388""","=""2.5e+08""","=""5.8e-03""",C,"=""3.32802""","=""35.034386""","=""3d4""","=""3F2""","=""3""","=""3d3.(2G).4p""","=""1F*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""391.1406""","=""1.9e+08""","=""4.3e-03""",D,"=""3.31790""","=""35.016019""","=""3d4""","=""3F2""","=""2""","=""3d3.(4P).4p""","=""5S*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""391.2399""","=""1.0e+08""","=""1.9e-03""",D,"=""3.34431""","=""35.034386""","=""3d4""","=""3F2""","=""4""","=""3d3.(2G).4p""","=""1F*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""391.4253""","=""5.8e+08""","=""8.0e-03""",C,"=""3.28164""","=""34.956696""","=""3d4""","=""3P2""","=""2""","=""3d3.(2P).4p""","=""3P*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""391.4897""","=""3.7e+08""","=""8.4e-03""",C,"=""3.09122""","=""34.761070""","=""3d4""","=""3H""","=""4""","=""3d3.(2G).4p""","=""3F*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""391.6549""","=""3.1e+08""","=""5.6e-03""",C,"=""3.73778""","=""35.394271""","=""3d4""","=""3G""","=""4""","=""3d3.(2P).4p""","=""3D*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""391.8566""","=""1.4e+07""","=""4.e-04""",E,"=""3.32802""","=""34.968218""","=""3d4""","=""3F2""","=""3""","=""3d3.(2G).4p""","=""1G*""","=""4""",7,9,,"=""T6653c93""","=""L3625""",
"=""391.9395""","=""4.4e+08""","=""8.3e-03""",C,"=""3.12756""","=""34.761070""","=""3d4""","=""3H""","=""5""","=""3d3.(2G).4p""","=""3F*""","=""4""",11,9,,"=""T6653c93""","=""L3625""",
"=""392.0585""","=""1.3e+09""","=""3.0e-02""",C,"=""3.34431""","=""34.968218""","=""3d4""","=""3F2""","=""4""","=""3d3.(2G).4p""","=""1G*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""392.2931""","=""6.0e+08""","=""9.9e-03""",C,"=""6.53801""","=""38.142998""","=""3d4""","=""1F""","=""3""","=""3d3.(2F).4p""","=""1D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""392.3519""","=""2.8e+08""","=""8.4e-03""",C,"=""3.69685""","=""35.297100""","=""3d4""","=""3G""","=""3""","=""3d3.(2H).4p""","=""3H*""","=""4""",7,9,,"=""T6653c93""","=""L3625""",
"=""392.3815""","=""3.4e+09""","=""7.9e-02""",C,"=""4.65085""","=""36.248718""","=""3d4""","=""1I""","=""6""","=""3d3.(2H).4p""","=""1I*""","=""6""",13,13,,"=""T6653c93""","=""L3625""",
"=""392.5021""","=""8.3e+08""","=""1.6e-02""",C,"=""4.65085""","=""36.239008""","=""3d4""","=""1I""","=""6""","=""3d3.(2H).4p""","=""3G*""","=""5""",13,11,,"=""T6653c93""","=""L3625""",
"=""392.5171""","=""2.3e+08""","=""6.3e-03""",C,"=""3.77283""","=""35.359778""","=""3d4""","=""3G""","=""5""","=""3d3.(2H).4p""","=""3H*""","=""6""",11,13,,"=""T6653c93""","=""L3625""",
"=""392.7025""","=""4.8e+09""","=""8.6e-02""",C,"=""4.53604""","=""36.108077""","=""3d4""","=""1G2""","=""4""","=""3d3.(2D2).4p""","=""1F*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""392.7062""","=""2.5e+08""","=""7.1e-03""",C,"=""3.73778""","=""35.309521""","=""3d4""","=""3G""","=""4""","=""3d3.(2H).4p""","=""3H*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""392.9102""","=""3.4e+09""","=""6.6e-02""",C,"=""3.16512""","=""34.720472""","=""3d4""","=""3H""","=""6""","=""3d3.(2G).4p""","=""3G*""","=""5""",13,11,,"=""T6653c93""","=""L3625""",
"=""392.9689""","=""1.8e+07""","=""6.e-04""",E,"=""4.55744""","=""36.108077""","=""3d4""","=""3D""","=""2""","=""3d3.(2D2).4p""","=""1F*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""393.1427""","=""9.5e+07""","=""2.2e-03""",C,"=""3.77283""","=""35.309521""","=""3d4""","=""3G""","=""5""","=""3d3.(2H).4p""","=""3H*""","=""5""",11,11,,"=""T6653c93""","=""L3625""",
"=""393.2720""","=""3.0e+09""","=""5.6e-02""",C,"=""3.12756""","=""34.653885""","=""3d4""","=""3H""","=""5""","=""3d3.(2G).4p""","=""3G*""","=""4""",11,9,,"=""T6653c93""","=""L3625""",
"=""393.7168""","=""2.4e+09""","=""5.7e-02""",C,"=""3.32802""","=""34.818723""","=""3d4""","=""3F2""","=""3""","=""3d3.(2G).4p""","=""3F*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""393.7346""","=""4.5e+09""","=""3.5e-02""",C,"=""4.57814""","=""36.067425""","=""3d4""","=""3D""","=""1""","=""3d3.(2D2).4p""","=""3P*""","=""0""",3,1,,"=""T6653c93""","=""L3625""",
"=""393.9154""","=""3.2e+09""","=""5.9e-02""",C,"=""3.09122""","=""34.566049""","=""3d4""","=""3H""","=""4""","=""3d3.(2G).4p""","=""3G*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""393.9716""","=""3.0e+09""","=""4.1e-02""",C,"=""4.55744""","=""36.027773""","=""3d4""","=""3D""","=""2""","=""3d3.(2D2).4p""","=""3P*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""394.0438""","=""2.7e+09""","=""6.4e-02""",C,"=""3.31790""","=""34.782474""","=""3d4""","=""3F2""","=""2""","=""3d3.(2G).4p""","=""3F*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""394.0469""","=""3.3e+09""","=""5.6e-02""",C,"=""4.54154""","=""36.00587""","=""3d4""","=""3D""","=""3""","=""3d3.(2P).4p""","=""3P*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""394.1706""","=""6.2e+08""","=""1.03e-02""",C,"=""3.32802""","=""34.782474""","=""3d4""","=""3F2""","=""3""","=""3d3.(2G).4p""","=""3F*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""394.2310""","=""1.3e+09""","=""3.1e-02""",C,"=""4.57814""","=""36.027773""","=""3d4""","=""3D""","=""1""","=""3d3.(2D2).4p""","=""3P*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""394.2461""","=""8.6e+08""","=""2.0e-02""",C,"=""4.55744""","=""36.00587""","=""3d4""","=""3D""","=""2""","=""3d3.(2P).4p""","=""3P*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""394.5377""","=""3.1e+07""","=""7.e-04""",E,"=""6.53801""","=""37.96319""","=""3d4""","=""1F""","=""3""","=""3d3.(2F).4p""","=""3G*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""394.6435""","=""1.8e+09""","=""4.1e-02""",C,"=""3.34431""","=""34.761070""","=""3d4""","=""3F2""","=""4""","=""3d3.(2G).4p""","=""3F*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""394.7463""","=""4.9e+08""","=""8.8e-03""",C,"=""4.53604""","=""35.944612""","=""3d4""","=""1G2""","=""4""","=""3d3.(2D2).4p""","=""3D*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""394.8155""","=""4.2e+08""","=""9.9e-03""",C,"=""4.54154""","=""35.944612""","=""3d4""","=""3D""","=""3""","=""3d3.(2D2).4p""","=""3D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""395.1542""","=""8.7e+08""","=""2.5e-02""",C,"=""3.34431""","=""34.720472""","=""3d4""","=""3F2""","=""4""","=""3d3.(2G).4p""","=""3G*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""395.3188""","=""3.4e+08""","=""7.9e-03""",C,"=""4.53604""","=""35.899129""","=""3d4""","=""1G2""","=""4""","=""3d3.(2H).4p""","=""1G*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""395.7886""","=""1.08e+09""","=""3.3e-02""",C,"=""3.32802""","=""34.653885""","=""3d4""","=""3F2""","=""3""","=""3d3.(2G).4p""","=""3G*""","=""4""",7,9,,"=""T6653c93""","=""L3625""",
"=""395.8337""","=""5.1e+08""","=""1.20e-02""",C,"=""4.55744""","=""35.879730""","=""3d4""","=""3D""","=""2""","=""3d3.(2D2).4p""","=""3D*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""395.9028""","=""8.2e+09""","=""1.6e-01""",C,"=""4.65085""","=""35.967670""","=""3d4""","=""1I""","=""6""","=""3d3.(2H).4p""","=""1H*""","=""5""",13,11,,"=""T6653c93""","=""L3625""",
